"id","userId","searchDate","networkCount","caseNumber","offenseType"
"0d593c69-261f-4a2d-b0c1-a457ca788e00","***","2026-07-05T00:47:22.767Z","1389","2607p-0870","Motor Vehicle Theft/Stolen"
"9fcd9350-6c87-4f0c-ad95-d0599c15653c","***","2026-07-05T00:53:47.283Z","1382","2607p-0870","Stolen Property Offenses"
"02c5cc8f-aad7-447c-82be-48cc65f11acf","***","2026-07-05T01:01:17.829Z","1382","2607p-0870","Stolen Property Offenses"
"c5b85333-46ba-46f5-9d63-da88b68ececb","***","2026-07-05T01:13:58.735Z","1389","2607p-0870","Motor Vehicle Theft/Stolen"
"ba6e7df8-fe7e-4e33-8774-dc0f073632d4","***","2026-07-05T04:07:06.866Z","1389","2606P0872","Larceny/Theft Offenses"
"8e35b1c6-c4a9-4801-99e4-a97ccf7e4504","***","2026-07-05T05:59:33.306Z","1389","2607P0872","Larceny/Theft Offenses"
"2fa402f1-90f4-467d-a77e-0a1b1779687b","***","2026-07-05T06:12:45.600Z","3","2607P0872","Larceny/Theft Offenses"
"a23cabc2-bfe0-48b4-ab90-b37f656f4eca","***","2026-07-05T06:37:01.483Z","3","2607P0872","Larceny/Theft Offenses"
"a3215634-25e2-442b-bef8-c41d395fb9a4","***","2026-07-05T07:21:25.888Z","1389","2606P0872","Larceny/Theft Offenses"
"c7e929f9-3b1c-440e-9d68-1346a7bc39cf","***","2026-07-05T07:22:39.660Z","2","2607P0872","Larceny/Theft Offenses"
"a4376ac6-37d1-4b41-8fb1-c79d6915c434","***","2026-07-05T08:46:56.769Z","1","2607P-0872","Larceny/Theft Offenses"
"bbda8803-d16e-4250-afa7-3253137384a4","***","2026-07-06T00:10:35.773Z","1382","2606P-2976","Destruction/Damage/Vandalism of Property"
"06c19c40-3178-462f-827c-21ba07f354ed","***","2026-07-06T01:12:13.823Z","1382","2606P-2976","Destruction/Damage/Vandalism of Property"
"6c47c2fe-c279-486d-9749-924267f8a510","***","2026-07-06T02:12:41.831Z","1382","2606P-2976","Destruction/Damage/Vandalism of Property"
"f9db7e12-a906-4bdd-b202-5245d55d0153","***","2026-07-06T04:36:52.069Z","1389","2607p-1114","Motor Vehicle Theft/Stolen"
"494bc79e-20b8-4af3-8141-5c6fe950ceaa","***","2026-07-06T05:03:13.028Z","3","2607p-1114","Motor Vehicle Theft/Stolen"
"fe85b0ee-a7bc-4237-b872-431b51e8b84f","***","2026-07-06T05:44:50.118Z","1382","2606P-2976","Destruction/Damage/Vandalism of Property"
"a8dc987b-8352-4969-85f0-95c13cc0eebf","***","2026-07-06T14:49:49.903Z","1389","2607P-0872","Larceny/Theft Offenses"
"6c0b2ef0-1e58-4cd2-9761-764c15927608","***","2026-07-06T15:05:34.232Z","1389","2607P-0872","Larceny/Theft Offenses"
"f5f7e998-01cd-4982-94e2-89b1c55ed38f","***","2026-07-06T15:11:55.550Z","1389","2606P-1867","Burglary/Breaking & Entering"
"ce32f739-0308-44c5-b958-c5635b2d890b","***","2026-07-06T15:28:37.353Z","1389","2607P-1203","Motor Vehicle Theft/Stolen"
"165bab23-d402-4975-804a-256f908b1405","***","2026-07-06T16:32:02.201Z","1389","2606p-1217","Missing/Endangered Person/Runaway"
"f9dd4d34-a745-44c2-8636-2ea6f1d8e204","***","2026-07-06T16:34:03.031Z","4","2607P-0872","Larceny/Theft Offenses"
"b4e08a0a-fc7c-4a0a-81d2-cc317d989e00","***","2026-07-06T16:36:53.615Z","4","2607p-0872","Larceny/Theft Offenses"
"b1be496a-54c9-4ed6-a6a1-fac05bc66f10","***","2026-07-06T17:00:59.075Z","1389","2607P-0872","Larceny/Theft Offenses"
"634701a0-4931-4e45-b04b-8a4140ecffa9","***","2026-07-06T18:35:29.632Z","1273","2606P-2981","Larceny/Theft Offenses"
"09d25efd-fae9-4cb4-a0d6-804945f2f7b1","***","2026-07-06T18:45:48.793Z","29","1207P-1234","Motor Vehicle Theft/Stolen"
"9d4ec88d-591a-4b46-9ccd-75b6422e9310","***","2026-07-06T20:01:48.553Z","1","2607P-1235","Destruction/Damage/Vandalism of Property"
"498125ef-1aa4-43b3-86f9-49b5b680332e","***","2026-07-06T20:27:32.346Z","1382","2607P-1276","Animal Offenses (cruelty/neglect)"
"279c891e-64dd-4a91-b95f-0254be94dd50","***","2026-07-06T21:00:31.784Z","2","2607P-","Larceny/Theft Offenses"
"b2ee75ec-b534-44f7-8164-42413f55aa95","***","2026-07-06T22:28:59.572Z","1389","2607P-1316","Motor Vehicle Theft/Stolen"
"3e8708da-8d52-42a8-8e36-e4d7189ce295","***","2026-07-06T22:48:00.213Z","1382","2607p-1316","Alcohol Offenses (Non-DUI)"
"111b05a7-5785-4c51-9855-e29ed12a14b9","***","2026-07-07T00:12:10.188Z","1382","2607p-1319","Alcohol Offenses (Non-DUI)"
"84f4ed32-728c-40f2-806c-82155e40a53a","***","2026-07-07T00:37:24.250Z","1389","2607p-1319","Motor Vehicle Theft/Stolen"
"9f6c5017-8777-4e89-8c7b-c13b9acb50e6","***","2026-07-07T00:46:38.299Z","1389","2607p-1316","Motor Vehicle Theft/Stolen"
"49c156cf-d324-4929-92a1-c8a36b7e171e","***","2026-07-07T01:27:32.429Z","1382","2607p-1319","Motor Vehicle Theft/Stolen"
"eb761d28-7e8d-480c-b7f7-3aa510aa4490","***","2026-07-07T01:37:15.128Z","1382","2607p-1319","Alcohol Offenses (Non-DUI)"
"5c01e904-b366-4612-a1b1-f72aca9a68e5","***","2026-07-07T09:50:00.033Z","1389","2607P-1319","Motor Vehicle Theft/Stolen"
"26317258-ed50-48e0-876b-ed9a9d3af9e6","***","2026-07-07T14:35:16.757Z","1388","2606P1867","Larceny/Theft Offenses"
"8b87be36-ae26-45da-a896-3b472a35b21e","***","2026-07-07T16:50:46.849Z","1272","2606P-2981","Larceny/Theft Offenses"
"d681b172-19ff-4be3-92ef-cd38868b28f3","***","2026-07-07T17:28:50.601Z","1388","2607p-1319","Motor Vehicle Theft/Stolen"
"6eac6d9b-4b3f-4efd-a9bb-5aab33b10548","***","2026-07-07T17:44:09.598Z","1272","2605p-6506","Drugs/Narcotics"
"b700f4cb-ff0c-411c-8e3d-28f4db29cc63","***","2026-07-07T18:04:54.667Z","1272","2606P-6876","Larceny/Theft Offenses"
"7b14397b-567d-4cd5-b599-4ebc7c50b9e2","***","2026-07-07T18:20:25.699Z","1272","2607p-1523","Motor Vehicle Theft/Stolen"
"f449f9b1-e008-48e5-ad8c-487fce1d1d08","***","2026-07-07T18:20:58.828Z","3","2607P-1523","Stolen Property Offenses"
"4dade807-b8cb-4ae8-96a5-7486dcbf3dce","***","2026-07-07T22:19:11.384Z","1271","2606P-2981","Larceny/Theft Offenses"
"15e0624c-8bb5-40e2-a13c-88d9f250dae0","***","2026-07-07T23:14:46.153Z","1380","2605P-0376","Hit and Run/Car Accident"
"905f34f7-e15a-495e-9dde-4db86fa13880","***","2026-07-08T00:05:58.797Z","3","2606P-2976","Destruction/Damage/Vandalism of Property"
"4ad11db9-0438-4500-b11c-a9322a422cd2","***","2026-07-08T00:17:29.270Z","1380","FEIN2600845","Wanted Person (Arrest Warrant/Fugitive)"
"c85e95b6-25f4-4e93-9aee-8df5d88b254a","***","2026-07-08T01:11:08.423Z","1380","2606P-2976","Destruction/Damage/Vandalism of Property"
"599aa224-0a1a-44a9-b95a-289d68eb516c","***","2026-07-08T01:52:52.619Z","1380","2607p-1606","Wanted Person (Arrest Warrant/Fugitive)"
"ea3f8883-ff42-45fd-8aac-d95f1c39fe0e","***","2026-07-08T02:00:58.203Z","1380","2606P-2976","Destruction/Damage/Vandalism of Property"
"a7daecf1-e899-41f4-9f4d-933787bc10f6","***","2026-07-08T02:36:29.058Z","1380","2607p-1606","Wanted Person (Arrest Warrant/Fugitive)"
"f44e4677-d662-4214-965d-36401a079f46","***","2026-07-08T02:51:49.047Z","1387","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"0665d0fe-d23d-4432-adb1-4a1093f07ca2","***","2026-07-08T02:52:56.555Z","1","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"85c1f784-18b0-4f88-8dfc-203c4893993c","***","2026-07-08T02:54:04.167Z","1380","2607P-1640","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"b57f418c-ffc9-402c-9ee4-e4cc96ef912b","***","2026-07-08T02:54:07.480Z","1380","2607p-1640","Wanted Person (Arrest Warrant/Fugitive)"
"70d2a85c-550f-4f9e-99d8-0b0b9758a9b5","***","2026-07-08T03:00:07.498Z","1380","2607p-1640","Wanted Person (Arrest Warrant/Fugitive)"
"dae59451-b097-4b96-84e8-941113f6bf40","***","2026-07-08T03:00:20.021Z","1387","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"8162e89e-f04c-4082-99eb-73e1e089e9f7","***","2026-07-08T03:01:17.270Z","1380","2606P-2976","Destruction/Damage/Vandalism of Property"
"20ffff55-451b-4b4e-9024-60280ebd0061","***","2026-07-08T03:10:40.344Z","3","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"1e71e8ee-6107-419f-a2d2-4f109ee4b121","***","2026-07-08T03:13:31.257Z","1387","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"d6fec6ad-cba0-494b-aa78-f0f77c280bb8","***","2026-07-08T04:51:46.025Z","1380","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"9c5de046-8b95-4917-9aa0-751122d8fe42","***","2026-07-08T05:11:14.816Z","1380","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"e504ff7d-e1bb-4f47-988b-32ea2b7026b3","***","2026-07-08T05:13:43.499Z","1380","2607p-1640","Wanted Person (Arrest Warrant/Fugitive)"
"a8032900-3370-48f9-9003-1fae8bfb62b6","***","2026-07-08T06:50:08.518Z","1380","2607P-1640","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"54304628-032d-454d-a66c-add4a7dce03f","***","2026-07-08T09:26:23.696Z","1387","2607P-1698","Assault/Battery Offenses (Domestic)"
"5f30d0cb-e3af-4ae0-b946-e4599e726835","***","2026-07-08T12:13:55.141Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"ce536ab3-51f3-4457-a01b-c82f086517b9","***","2026-07-08T12:24:09.037Z","1380","2607P-1706","Motor Vehicle Theft/Stolen"
"134e438d-9056-40fe-b278-9dbe21f7b3e4","***","2026-07-08T13:14:58.783Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"f1b8e357-818f-490f-b494-69382d1e5714","***","2026-07-08T13:31:23.258Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"06c3cdc7-78e0-4536-99bd-5902673b7c96","***","2026-07-08T14:07:29.631Z","3","2607P-1706","Motor Vehicle Theft/Stolen"
"7485c4d6-9812-428a-b436-0f26c84e79ff","***","2026-07-08T15:01:27.169Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"bd21c099-5058-4f31-9a12-266940afb78e","***","2026-07-08T15:23:33.961Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"26db9b08-994b-4493-a50c-b8e121ae84a9","***","2026-07-08T15:49:56.289Z","1271","2605p-6506","Drugs/Narcotics"
"6bc8d624-cea5-4e97-807b-8fe302e76a01","***","2026-07-08T16:04:24.908Z","1387","2606P-6021","Larceny/Theft Offenses"
"9bdb568d-9a7f-4f76-a050-b2b2cbab2c1d","***","2026-07-08T16:06:45.193Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"e388f768-8ca1-40dd-a810-f17b109f786a","***","2026-07-08T17:09:06.697Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"28a67ca1-1870-47a4-9e26-4666b05bbc1a","***","2026-07-08T17:29:36.701Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"2da4152d-eb4b-4f96-b15e-9a5f5ad9c09f","***","2026-07-08T17:29:41.978Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"5fd9672f-6e9a-4c58-94cc-3336cf1da663","***","2026-07-08T17:35:55.438Z","1271","2605p-6506","Drugs/Narcotics"
"44507be6-695c-4aa4-a495-08766bba67e4","***","2026-07-08T18:18:01.768Z","1271","2605p-6506","Drugs/Narcotics"
"cb1c7947-14ed-412a-9d7a-0d5668fd942f","***","2026-07-08T18:18:04.033Z","1387","2607P-0167","Larceny/Theft Offenses"
"ed6857ee-7413-4ee1-a0af-de850f5c4eb7","***","2026-07-08T18:40:38.391Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"1402d7c9-c7e7-4ff1-8038-c5c1a8702458","***","2026-07-08T18:41:17.476Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"1c087ff9-bdff-43ab-9612-789fcd9bbf0f","***","2026-07-08T19:21:02.375Z","1380","2606P-6793","Stolen Property Offenses"
"cf04fb2c-5ba9-4ad7-bf81-c849e943123a","***","2026-07-08T19:38:58.773Z","1","2606P-5149","Assault/Battery Offenses"
"308443c1-c276-4737-bd5b-1382234116b2","***","2026-07-08T20:17:03.128Z","1380","2607P-0407","Stolen Property Offenses"
"f26941c9-f6ce-42b1-8a08-346a8b333818","***","2026-07-08T20:22:02.454Z","1387","2606P-5149","Assault/Battery Offenses"
"9788f3a1-42b2-4012-ae11-407029332f17","***","2026-07-08T20:55:58.656Z","2","2607P-1808","Hit and Run/Car Accident"
"0ff52e5d-673f-4326-a2a2-b5d7c1c51d8a","***","2026-07-08T21:01:54.571Z","2","2607P-1808","Hit and Run/Car Accident"
"9a4ace46-8530-4b2e-bd3c-afc5558c2af0","***","2026-07-08T21:47:15.777Z","1380","2607P-1852","Motor Vehicle Theft/Stolen"
"6ac07914-7f90-4c3f-8e99-e80acdb4de2b","***","2026-07-08T22:00:12.552Z","1387","2607P-1808","Hit and Run/Car Accident"
"b79c7dc0-0144-4e0c-a8ff-12419f9bd938","***","2026-07-08T23:04:19.783Z","1380","2607P-1869","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"8103fad9-62ce-4673-bcd6-eb9ee96f125b","***","2026-07-08T23:08:55.332Z","1387","2607p-1869","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"2f2f64d3-a8ae-474e-b287-f8400592e9c6","***","2026-07-08T23:56:20.276Z","1264","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"3b00798d-d08e-4379-9974-5f8a6c1b0d0a","***","2026-07-09T01:14:27.844Z","1387","2607P-1706","Motor Vehicle Theft/Stolen"
"7d4a5053-fcd8-4ac8-8b85-472a98b82ca6","***","2026-07-09T01:22:34.957Z","3","2607P-1706","Motor Vehicle Theft/Stolen"
"c5aa23dd-2b1a-4c5b-8047-142ffc7d1a33","***","2026-07-09T02:55:58.402Z","1","2607P-0872","Financial Crime (Embezzlement/Fraud)"
"dbf98058-40bc-43c5-a334-0563e9919add","***","2026-07-09T03:20:35.500Z","1","2607P-0872","Financial Crime (Embezzlement/Fraud)"
"94fbed68-af7d-42f0-ba23-a451e37b5623","***","2026-07-09T04:01:35.949Z","1380","2607P-0872","Financial Crime (Embezzlement/Fraud)"
"d0cc1773-aebb-4a62-bc9b-60273a172322","***","2026-07-09T05:05:49.887Z","3","2607P-1925","Hit and Run/Car Accident"
"d6a7f515-bf9a-4fd0-85f3-50c79fd6f75c","***","2026-07-09T05:08:13.774Z","3","2607P-0872","Financial Crime (Embezzlement/Fraud)"
"a6707380-3757-4572-bc63-a66dc15c3a84","***","2026-07-09T08:21:19.761Z","3","2606P-2976","Destruction/Damage/Vandalism of Property"
"571fc032-499d-4c6e-9717-b0be656d67f8","***","2026-07-09T13:08:10.956Z","1387","2607P-0938","Burglary/Breaking & Entering"
"1215f2f6-95cb-422a-b89c-3a6de787a4f2","***","2026-07-09T15:19:31.498Z","1380","2607P-1852","Motor Vehicle Theft/Stolen"
"c00b6331-043a-443f-a5bb-03f94c7aaf58","***","2026-07-09T15:33:09.255Z","1264","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"dcfa255b-478e-4658-918a-a7be3f6c6a24","***","2026-07-09T16:03:36.031Z","2","2607p-0938","Larceny/Theft Offenses"
